espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=433434","433434","Australia","5","Bangladesh","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420513","420513","Maldives","0","Qatar","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420508","420508","Malaysia","1","Timor-Leste","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435495","435495","Qatar","4","Maldives","0","",1,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435485","435485","Saudi Arabia","2","United Arab Emirates","1","",2,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433436","433436","Syria","1","Singapore","0","",1,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433438","433438","Iran","6","Guam","0","",0,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420759","420759","Timor-Leste","0","United Arab Emirates","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420766","420766","Laos","0","Lebanon","2","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435474","435474","Bhutan","3","Maldives","4","",0,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435490","435490","Kyrgyzstan","2","Bangladesh","0","",1,0,"","","","","","","",4,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436336","436336","Timor-Leste","0","Malaysia","1","",4,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436541","436541","China","12","Bhutan","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435487","435487","Bhutan","0","Hong Kong","1","",2,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435489","435489","Myanmar","3","Laos","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435480","435480","Jordan","2","Australia","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=416899","416899","India","2","Nepal","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420500","420500","Philippines","2","Bahrain","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435497","435497","Jordan","3","Tajikistan","0","",1,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435479","435479","Turkmenistan","2","India","1","",2,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436083","436083","Timor-Leste","1","Palestine","1","",3,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435484","435484","Qatar","1","China","0","",3,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435494","435494","Bahrain","2","Philippines","0","",1,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435493","435493","Kuwait","0","Lebanon","0","",0,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436346","436346","Palestine","","Saudi Arabia","","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420506","420506","Laos","2","Myanmar","2","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=417183","417183","Macau","1","Cambodia","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433444","433444","Saudi Arabia","7","Timor-Leste","0","",0,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433435","433435","China","0","Hong Kong","0","",0,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435492","435492","Oman","3","India","0","",1,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433459","433459","Lebanon","0","South Korea","3","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420767","420767","Hong Kong","2","Maldives","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436545","436545","Iran","3","Turkmenistan","1","",1,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435498","435498","Singapore","2","Cambodia","1","",0,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435481","435481","Oman","1","Iran","1","",1,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433440","433440","United Arab Emirates","10","Malaysia","0","",1,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436537","436537","Australia","3","Kyrgyzstan","0","",1,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433458","433458","India","0","Iran","3","",1,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433453","433453","Hong Kong","2","Qatar","3","",3,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420510","420510","Saudi Arabia","3","Palestine","2","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=417181","417181","Pakistan","","Yemen","","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435475","435475","Myanmar","0","Lebanon","2","",1,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435486","435486","North Korea","1","Yemen","0","",2,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420755","420755","Japan","0","Singapore","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433463","433463","Iraq","5","Chinese Taipei","1","",0,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433462","433462","South Korea","8","Laos","0","",0,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435483","435483","Bahrain","0","Uzbekistan","4","",2,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433454","433454","Philippines","1","Uzbekistan","5","",1,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433452","433452","Bangladesh","0","Jordan","4","",2,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=416902","416902","Cambodia","3","Macau","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420757","420757","Myanmar","0","South Korea","2","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433445","433445","Kuwait","9","Myanmar","0","",0,0,"","","","","","","",1,1,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433433","433433","Japan","3","Cambodia","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433455","433455","Afghanistan","0","Japan","6","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433446","433446","Guam","0","Oman","0","",2,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420511","420511","Tajikistan","1","Jordan","3","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433449","433449","Cambodia","0","Syria","6","",1,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435473","435473","North Korea","0","Philippines","0","",2,0,"","","","","","","",6,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435478","435478","Syria","0","Japan","3","",2,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433461","433461","Yemen","0","Bahrain","4","",1,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435491","435491","Turkmenistan","1","Guam","0","",2,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433447","433447","Maldives","0","China","3","",2,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=435482","435482","Kuwait","0","South Korea","1","",0,0,"","","","","","","",4,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=416901","416901","Timor-Leste","4","Mongolia","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=420503","420503","Cambodia","0","Singapore","4","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433441","433441","Bahrain","0","North Korea","1","",1,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433448","433448","Chinese Taipei","1","Vietnam","2","",0,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=433442","433442","Qatar","15","Bhutan","0","",2,0,"","","","","","","",0,0,"","","","","",""
