espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=436339","436339","Namibia","2","Gambia","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436229","436229","Tanzania","2","Malawi","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437674","437674","Mozambique","1","Gabon","0","",2,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436341","436341","Mauritania","4","South Sudan","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437675","437675","Sudan","0","Zambia","1","",1,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436227","436227","Comoros Islands","0","Lesotho","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436342","436342","Lesotho","1","Comoros Islands","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437693","437693","Chad","1","Egypt","0","",1,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437691","437691","Tanzania","2","Algeria","2","",1,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437686","437686","Niger","0","Cameroon","3","",0,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437678","437678","Benin","2","Burkina Faso","1","",0,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437704","437704","Nigeria","2","Swaziland","0","",2,0,"","","","","","","",2,1,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436232","436232","Central African Republic","","Madagascar","","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436234","436234","Somalia","0","Niger","2","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436469","436469","Madagascar","2","Central African Republic","2","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437697","437697","Congo DR","2","Burundi","2","",1,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436228","436228","Seychelles","0","Burundi","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437713","437713","Cape Verde Islands","2","Kenya","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436338","436338","Burundi","2","Seychelles","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=436344","436344","Swaziland","","Djibouti","","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=437702","437702","Congo","2","Ethiopia","1","",0,0,"","","","","","","",1,0,"","","","","",""
