espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=468161","468161","Myanmar","0","Indonesia","0","0","1","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468159","468159","Zimbabwe","1","Zambia","0","0","0","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468160","468160","Timor-Leste","0","Nepal","0","0","2","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468192","468192","Jordan","0","Iraq","0","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468157","468157","Mongolia","2","Sri Lanka","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468158","468158","Laos","1","Macau","4","0","2","0","0","0","0","0%","0 ","0","0","4","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468154","468154","Uganda","0","Zambia","1","0","0","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468155","468155","Nepal","3","Brunei Darussalam","0","0","3","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468156","468156","Vietnam","3","Indonesia","2","0","0","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=460624","460624","Netherlands","1","Belgium","1","15","2","0","3","2","1","39%","5 ","2","14","1","0","3","7","4","61%","17 ","5"
"http://www.espn.com/soccer/matchstats?gameId=468308","468308","United Arab Emirates","2","Bahrain","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=467434","467434","Greece","0","Belarus","1","0","1","0","0","0","0","0%","0 ","0","0","3","0","0","0","0","0%","1 ","1"
"http://www.espn.com/soccer/matchstats?gameId=468151","468151","Tajikistan","3","Turkmenistan","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468150","468150","Syria","2","Singapore","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468149","468149","Philippines","1","Kyrgyzstan","0","",4,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468153","468153","Sri Lanka","1","Macau","1","",1,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468152","468152","Mongolia","0","Laos","3","",0,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=467919","467919","Qatar","2","Russia","1","14","4","0","3","10","0","48%","12 ","5","13","0","0","3","5","3","52%","9 ","4"
"http://www.espn.com/soccer/matchstats?gameId=468307","468307","Lebanon","1","Palestine","1","0","2","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468148","468148","Uzbekistan","1","Jordan","0","0","3","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468298","468298","Iran","8","Papua New Guinea","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468306","468306","Togo","2","Comoros Islands","2","0","2","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=467918","467918","South Korea","2","Canada","0","11","1","0","5","5","1","62%","17 ","6","9","0","0","2","5","1","38%","8 ","1"
"http://www.espn.com/soccer/matchstats?gameId=468147","468147","Japan","4","Oman","0","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468309","468309","Kenya","1","Mozambique","0","0","1","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468310","468310","Macau","1","Brunei Darussalam","1","0","3","0","0","0","0","0%","0 ","0","0","2","1","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468311","468311","Nepal","2","Laos","2","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468312","468312","Zimbabwe","3","Tanzania","0","0","1","0","0","0","0","0%","0 ","0","0","3","0","0","0","0","0%","0 ","0"
