espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=431758","431758","Sweden","2","France","1","7","0","0","3","2","1","44%","7 ","3","12","1","0","0","6","5","56%","15 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431723","431723","Norway","2","Azerbaijan","0","8","0","0","6","3","1","51%","13 ","2","13","2","1","1","0","2","49%","9 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431653","431653","Israel","0","Spain","1","10","1","0","1","7","1","34%","8 ","1","5","0","0","4","7","5","66%","14 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431716","431716","Spain","3","Italy","0","14","0","0","3","5","1","55%","12 ","4","10","2","0","4","1","4","45%","8 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431737","431737","France","4","Netherlands","0","10","3","0","1","7","8","61%","20 ","12","12","0","1","4","3","1","39%","5 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431675","431675","Turkey","0","Iceland","3","14","3","0","3","6","2","75%","9 ","2","9","1","0","1","6","4","25%","16 ","8"
"http://www.espn.com/soccer/matchstats?gameId=431745","431745","Moldova","2","Georgia","2","22","1","0","2","1","2","36%","8 ","5","12","2","0","3","6","5","64%","22 ","7"
"http://www.espn.com/soccer/matchstats?gameId=431691","431691","Austria","1","Georgia","1","9","2","0","1","8","2","59%","19 ","3","12","1","0","2","3","3","41%","10 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431724","431724","Malta","0","England","4","11","0","0","1","0","0","27%","4 ","0","12","0","0","1","6","4","73%","15 ","8"
"http://www.espn.com/soccer/matchstats?gameId=431743","431743","Serbia","1","Wales","1","12","3","0","0","9","0","57%","16 ","1","14","2","0","0","6","1","43%","8 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431704","431704","Armenia","1","Denmark","4","7","3","0","2","6","2","44%","7 ","3","12","1","0","1","5","3","56%","14 ","7"
"http://www.espn.com/soccer/matchstats?gameId=431674","431674","Croatia","1","Finland","1","9","1","0","0","11","3","60%","20 ","5","11","1","0","2","6","1","40%","11 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431720","431720","Serbia","3","Moldova","0","8","0","0","4","10","5","59%","20 ","9","18","0","0","1","2","4","41%","6 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431688","431688","Armenia","1","Poland","6","16","1","0","1","6","1","46%","9 ","2","10","0","0","2","4","4","54%","14 ","10"
"http://www.espn.com/soccer/matchstats?gameId=431746","431746","Finland","1","Ukraine","2","12","2","0","2","4","0","52%","9 ","1","13","4","0","0","2","4","48%","12 ","6"
"http://www.espn.com/soccer/matchstats?gameId=497784","497784","Greece","0","Croatia","0","13","1","0","2","4","1","64%","8 ","1","18","0","0","1","3","0","36%","6 ","0"
"http://www.espn.com/soccer/matchstats?gameId=431682","431682","Romania","3","Kazakhstan","1","17","3","0","1","7","5","62%","18 ","8","16","4","0","7","3","4","38%","12 ","5"
"http://www.espn.com/soccer/matchstats?gameId=497785","497785","Republic of Ireland","1","Denmark","5","12","0","0","1","3","1","41%","11 ","2","7","0","0","0","7","1","59%","18 ","10"
"http://www.espn.com/soccer/matchstats?gameId=431718","431718","Finland","1","Iceland","0","17","4","0","0","6","5","44%","11 ","6","20","4","1","1","5","3","56%","15 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431715","431715","Israel","0","Macedonia","1","10","0","0","3","5","5","67%","7 ","5","7","2","0","3","6","2","33%","9 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431702","431702","Montenegro","1","Romania","0","9","3","0","1","6","3","47%","17 ","4","18","2","0","2","5","1","53%","10 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431726","431726","San Marino","0","Northern Ireland","3","14","4","0","1","0","0","22%","1 ","0","10","0","0","7","11","6","78%","31 ","9"
